param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B0010BQB6A,"Prince of Peace Organic Tea, Oolong",median_pt,7.770375,104019,A1L90ULDHF6GO2,Tea Lover,0,0,4,1345507200,Very Good Tea,This tea is very good. A cup in the morning and one after lunch will get you moving. Enjoy It!
regular,discrim,B0010BQB6A,"Prince of Peace Organic Tea, Oolong",median_pt,7.770375,104018,A1N8KLT7H2BTJ7,"Adam A. Wanderer ""Reality is what you stumble...",0,0,4,1347667200,"A good product, would've been five stars if it was loose leaf.",A good tasting tea.  The only objection is the use of tea bags instead of being loose leaf.  I can recommend it.
regular,discrim,B000Z978SS,NOW Foods Erythritol Natural Sweetener,median_pt,7.770345,17733,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",17,18,4,1224201600,Really Good Sugar Substitute - Highly Recommended!,"""Erythritol"" has become our sugar substitute of choice since I became diabetic a few months ago. In crystal form, it seems about 70% as sweet as regular sugar. My wife uses a little bit of added sugar to bring the sweetness up for the rest of the family in things that need it, but I am happy with it as a one-to-one replacement for sugar in most things.<br /><br />I have not noticed any glycemic impact to my blood sugar or ""laxative"" effects seen with other sugar alcohol sweeteners (which is a very important consideration :-)<br /><br />Highly recommended!"
regular,discrim,B000Z978SS,NOW Foods Erythritol Natural Sweetener,median_pt,7.770345,17730,A1SO1PGDNVMLXC,kalyson,91,94,5,1218326400,Great stuff!,"If you do some research on natural sweeteners with a zero glycemic index, you will see that Erythritol is one of the best.  It is a sugar alcohol found in various fruits and vegetables like Xylitol.  But unlike Xylitol, it is not dangerously toxic to dogs and does not have bloating, gaseous effects.  If you don't need a sweetener without blood sugar effects, you can look at brown rice syrup or agave, since they have a very low effect on blood sugar.  If you want no blood sugar effects at all, I'd recommend this, since it has a very nice taste (like sugar) with no aftertaste.  Stevia is another option, but is very strong and has a less appealing taste.  If you use even a bit too much, Stevia generally has a rather bitter aftertaste.  This is not true of Erythritol.<br /><br />I would say the only downside is the cost and that it is only 70% as sweet as sugar.  You can spike it with Stevia to make up the difference if you like Stevia.  It doesn't take much to add to get it a lot sweeter.  You should shake it up really well before using, though.<br /><br />Note: If you want to buy this particular item, I discovered that this company has not charged me extra shipping for more bags going to the same address. I would avoid EmeraldForest, though, because the Erythritol I got from them had a very strange, foul smell -- like mothballs -- and had a faint aftertaste that was the same. Their customer service was very nasty when I called to return it, in spite of their ""100% satisfaction guarantee"". I am sticking with Now Foods from now on.<br /><br />Also:  It is a bit misleading that they call this particular item ""powdered"".  Regular powdered sugar is pulverized and has cornstarch added to give it that silky feel, as well as calcium phosphate to improve its flowing ability.  What they mean here, though, is that it is a much finer grain than their regular erythritol.  It is still a grain, however.  I buy it because it dissolves faster than the larger crystals, but both are good products."
regular,discrim,B000Z978SS,NOW Foods Erythritol Natural Sweetener,median_pt,7.770345,17734,A1SO1PGDNVMLXC,kalyson,15,17,5,1264377600,"Great product!  From corn, not birch","Erythritol tastes like sugar, just like xylitol.  It is not, however, toxic to pets as xylitol is.  Also, it does not have the gastrointestinal effects (bloating, gas, etc.) that can come with intake of large quantities, as is the case with xylitol.  Both are quite safe for people, however.  Dogs cannot eat chocolate, either, due to toxicity, so xylitol is just another thing that works for us but not for them.  But erythritol is safe for both people and animals.<br /><br />The downside to erythritol is that it costs more than xylitol and is only 70% as sweet as sugar, whereas xylitol is closer to being the same sweetness as sugar.<br /><br />I haven't had much luck baking with either of them -- but maybe others have had different experiences.<br /><br />Both xylitol and erythritol taste great - I can't tell them from sugar.  Stevia is also a healthy sugar alternative, but it definitely has a taste -- not pleasant in large amounts (bitter).<br /><br />Not all brands of xylitol and erythritol are equal.  Many come from birch trees which often is extracted using sulfuric acid.  The ones from NOW Foods are from corn, which does not require sulfuric acid.<br /><br />This is a good company and I have been very happy with them.  On the other hand, I did not have a good experience with Emerald Forest's products or customer service.  Their products come from birch trees and have a very unpleasant odor.  I much preferred the products from this company - they taste great and don't really have an odor."
regular,discrim,B000Z978SS,NOW Foods Erythritol Natural Sweetener,median_pt,7.770345,17746,AQ5758HC7NP4Y,S. Deshkulkarni,1,1,5,1325030400,Texture very similar to sugar,"I use erythritol for low carb baking on a regular basis. It is the only sugar alcohol I've used, but I've read that it causes less gastrointestinal trouble that some of the others. I generally replace some sugar indicated in a recipe with granular splenda and some with erythritol. The combination works well."
regular,discrim,B000Z978SS,NOW Foods Erythritol Natural Sweetener,median_pt,7.770345,17739,AWPN47SSWK1JV,K. Nordhus,2,2,4,1326931200,Tastes Good,"Good substitute for sugar, I like it much better than stevia, which to me has an awful after-taste.<br />I did notice though that the Erythritol isn't quite as sweet as sugar which can make it just a little expensive."
regular,discrim,B000Z978SS,NOW Foods Erythritol Natural Sweetener,median_pt,7.770345,17738,AH1R6TSMBZL4U,SRS,5,6,3,1276128000,"Not a good flavor, Xylitol is much better","I'm giving this three stars because it's so low in calories and doesn't cause gastrointestinal effects. It worked fine when I made my own mint chocolate with unsweetened chocolate and mint extract. That tasted good. But, it was terrible when I made chocolate biscotti (Xylitol works fine). I had to throw the big batch away. It has a strong ""cotton candy"" aftertaste.<br /><br />The gastrointestinal effects of Xylitol can be mostly overcome by gradually increasing the amount you eat over time. It tastes much better than Erythritol. But, as I mentioned, you can make a very interesting bitter mint chocolate with it. The erythritol doesn't dissolve so at first the taste is very bitter not sweet chocolate. Then, as the erythritol dissolves in your mouth, you get a burst of sweetness and cooling effect. The cooling effect of the erythritol is so powerful that is enhances the mint. The chocolate overcomes the ""cotton candy"" aftertaste if you don't use too much erythritol."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399793,A19FRW264WZTGP,Bunson Honeydew,0,0,4,1339200000,Very good,"Obviously the best option is to brew your own.  But if you're on the go, this is a good choice.  It doesn't taste too artificial, but is packed with sugar.  So beware if you are watching sugar.<br /><br />illy is a a premium brand, so expect to pay premium prices.  But it also tastes a lot better to me than the competing offerings from Monster and Starbucks."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399874,A105S56ODHGJEK,"Peace Daddy ""Eclectic ReflectionZ""",0,0,3,1338422400,"Very watery / thin, but tastes decent.","I decided to try this illy issimo Cappucino Coffee Drink, as I do enjoy the Starbucks and Caribou chilled coffee drinks from the grocery store as an occasional indulgence. My immediate reaction upon trying this was that it is very thin and watery. I'm assuming a big reason for that is they use lowfat milk. The Starbucks and Caribou drinks I usually buy are slightly more unhealthy than this drink, but they have a rich, flavorful taste and are slightly more substantive compared to this drink. Since I only drink them on the rare occasion (maybe a couple times a month), the health differences aren't a huge deal for me.<br /><br />This Cappucino does have a nice light flavor to it, with equal hints of cocoa and coffee, but it's not nearly as boldly flavored as the aforementioned drinks. Considering the price is just as expensive as others in the category, I don't think this would be my first choice when on the go and in need of a quick pick-me-up. However, I wouldn't be completely opposed to buying it for a change of pace down the road.<br /><br />If you enjoy a lightly flavored coffee drink that's not too thick, you'd probably love the illy issimo line of drinks. Either way, it's worth a try if you can buy it in a single can to see how you like it before choosing to buy it in bulk. Just as a side note, the product touts being ""Italian Espresso Style,"" but it's actually a product of Denmark not Italy (for anybody keeping score at home)."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,400071,A194K60CWZ371J,Erin L. Lowmaster,0,0,5,1332288000,Great for at home or when on the go!,"illy issimo Cappuccino is a Delicious 8.45 ounce drink packed full of flavor that will leave your taste buds happy!  I prefer my specialty coffee on the go but this is a great substitute and it's easy to reach for whether you are at home or out and about during your day.<br /><br />I found the cappuccino flavor of coffee, chocolate, and milk quite satisfying and liked that the drink wasn't overly sweet or bitter, which is common in many other products I've had of a similar nature. There is 100 calories total per can, so if you are dieting and trying to watch your calorie intake without completely cutting about your favorite coffees, I'd recommend giving this one a try.<br /><br />It's a great price through Amazon's subscribe and save at about $2.00 a can. You'll be saving money this way instead of popping into coffee places around town. With Summer right around the corner, this will be great to reach for and serve with ice in your favorite eco friendly cup or to have as is in it's pop top can!"
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399898,AIEEK7AHXKZCC,BeatleBangs1964,0,0,4,1337817600,For Coffee Hounds,"While I never liked coffee, this was a hit with the coffee drinkers in my household.  It is well packaged and for those who want to take their cans when they travel, this packs well and maintains the freshness of the contents.  If it passes the coffee hound test, then you know you have a good product.<br /><br />This brand has only 100 calories and very little fat, which is far better than you will find if you purchase gourmet coffee.  You can also buy this in a 6.8 oz can."
regular,discrim,B002IEVJRY,"illy Cappucino, 12 pack",median_pt,7.727985,399968,A89ZZKNDFQH23,Delaney,0,0,3,1334534400,It's a little better then meh,"It's not really coffee.  It isn't an energy drink.  It's okay.  If you were looking for chilled coffee, I believe there are coffee drinks available with coffee in them.  If you want an energy drink the monster espresso tastes pretty decent.  This didn't do it for me.  I did give it a second chance and after I drank the illy over ice, I did try it blended with as a 'nutty iritshman', it was still only fair to midland in flavor appeal."
